class,rank,num_true,num_models,acc_percent,image_path
hair_dryer,742,1015,1023,99.218,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/84fe512d881645b.png"
hair_dryer,10310,135,1023,13.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/8a3710204d934f2.png"
hair_dryer,4983,688,1023,67.253,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/65459ea271a3405.png"
hair_dryer,3061,893,1023,87.292,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/3e32113d0ae3437.png"
hair_dryer,36,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/ecf65666e102443.png"
hair_dryer,550,1018,1023,99.511,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/ff9571ab0da2477.png"
hair_dryer,1307,997,1023,97.458,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/e854b86eea02433.png"
hair_dryer,1766,976,1023,95.406,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/85e783cf8c6245f.png"
hair_dryer,2867,907,1023,88.661,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/c6f398d4da8442f.png"
hair_dryer,5053,677,1023,66.178,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/3e4a5b5a9da9437.png"
hair_dryer,21,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/1d45508af85549d.png"
hair_dryer,1642,982,1023,95.992,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/55c31d219e38441.png"
hair_dryer,897,1010,1023,98.729,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/af93bb9da071435.png"
hair_dryer,22,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/51f36e2b3edc47e.png"
hair_dryer,1588,984,1023,96.188,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/873c6ae054b044e.png"
hair_dryer,3930,807,1023,78.886,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/ab6d65dd5a8e4ab.png"
hair_dryer,3595,841,1023,82.209,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/9922795943504d3.png"
hair_dryer,4375,760,1023,74.291,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/b4737bf8ac8e4e8.png"
hair_dryer,2606,927,1023,90.616,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/572657e1535d401.png"
hair_dryer,5296,648,1023,63.343,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/4f16ebc8a109413.png"
hair_dryer,1936,967,1023,94.526,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/b03cbdf98f47419.png"
hair_dryer,235,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/7d4434e7b4a7456.png"
hair_dryer,1095,1004,1023,98.143,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/586c2a7693e24ea.png"
hair_dryer,7871,341,1023,33.333,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/3355228faa994ad.png"
hair_dryer,1477,990,1023,96.774,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/58e49f63c0bf4dc.png"
hair_dryer,1896,969,1023,94.721,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/12b467e4913c484.png"
hair_dryer,1094,1004,1023,98.143,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/da3f9dfdf2fc40c.png"
hair_dryer,12853,38,1023,3.715,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/360f9c53bc3e4b4.png"
hair_dryer,9318,205,1023,20.039,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/eeb1d97ea91e41f.png"
hair_dryer,8082,319,1023,31.183,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/89a28ccfc42e4e0.png"
hair_dryer,6698,479,1023,46.823,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/0082fe050cc44c3.png"
hair_dryer,833,1012,1023,98.925,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/bd7f069e2c40470.png"
hair_dryer,3355,865,1023,84.555,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/db368149b501437.png"
hair_dryer,3470,853,1023,83.382,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/390279af6051462.png"
hair_dryer,3240,877,1023,85.728,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/b58e9f06089e4b4.png"
hair_dryer,4254,773,1023,75.562,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/45b162e66d1246b.png"
hair_dryer,11069,97,1023,9.482,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/6cce2595b03b498.png"
hair_dryer,1122,1003,1023,98.045,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/fa19c98a26f24b1.png"
hair_dryer,1970,965,1023,94.330,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/6674fcf8a7754c8.png"
hair_dryer,3138,886,1023,86.608,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/2c5d6162d18f401.png"
hair_dryer,7833,345,1023,33.724,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/30c2586883fe468.png"
hair_dryer,5474,629,1023,61.486,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/f9a9d79e6c724c4.png"
hair_dryer,5877,577,1023,56.403,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/6fc48d3a486144c.png"
hair_dryer,359,1021,1023,99.804,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/183292b7191e400.png"
hair_dryer,2990,899,1023,87.879,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/7a118ca22667423.png"
hair_dryer,830,1012,1023,98.925,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/4992c6634fb644a.png"
hair_dryer,10072,150,1023,14.663,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/7ef5a6be424843a.png"
hair_dryer,496,1019,1023,99.609,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/899e31aacffe493.png"
hair_dryer,2208,952,1023,93.060,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/eb134bbebe1c4eb.png"
hair_dryer,4654,728,1023,71.163,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/1f252b5bfdb44d0.png"
hair_dryer,3003,897,1023,87.683,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/9ad9a6a3093148e.png"
hair_dryer,13097,33,1023,3.226,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/f0b18fe94606404.png"
hair_dryer,2237,950,1023,92.864,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/6da2cd666fa9431.png"
hair_dryer,1462,991,1023,96.872,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/18d8f1b26b98414.png"
hair_dryer,3587,841,1023,82.209,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/7f3bf66fd8804fa.png"
hair_dryer,913,1010,1023,98.729,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/96f29c38bc3d4c7.png"
hair_dryer,2138,957,1023,93.548,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/dba1ce9df1f1405.png"
hair_dryer,6580,493,1023,48.192,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/eb76766efb95485.png"
hair_dryer,1510,989,1023,96.676,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/71b48d765253470.png"
hair_dryer,1897,969,1023,94.721,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/ca0c38492310497.png"
hair_dryer,2170,955,1023,93.353,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/1bbe4c6bb2744ff.png"
hair_dryer,11062,98,1023,9.580,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/c7d5d228f389488.png"
hair_dryer,8324,296,1023,28.935,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/9418fe9ee48b4df.png"
hair_dryer,741,1015,1023,99.218,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/47d7eb7a90b34ad.png"
hair_dryer,1598,984,1023,96.188,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/78ef0e267bcd40b.png"
hair_dryer,275,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/06d0d7213f3d4f1.png"
hair_dryer,5997,563,1023,55.034,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/3b3b5adec487417.png"
hair_dryer,332,1021,1023,99.804,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/9dcbb9d4990b44e.png"
hair_dryer,4661,728,1023,71.163,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/39ac0b2fcf7447e.png"
hair_dryer,2557,930,1023,90.909,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/52741b8cdded48b.png"
hair_dryer,12458,48,1023,4.692,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/a53bd5b52eea4e8.png"
hair_dryer,69,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/38896c1993034ac.png"
hair_dryer,6296,528,1023,51.613,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/b35f0a62223542f.png"
hair_dryer,993,1008,1023,98.534,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/524292a837fb4bf.png"
hair_dryer,1396,993,1023,97.067,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/d66434efa79044b.png"
hair_dryer,3630,837,1023,81.818,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/fd713ca5e61b462.png"
hair_dryer,6949,447,1023,43.695,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/c7405c8da4144e3.png"
hair_dryer,8866,244,1023,23.851,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/c11cf334dbbf4ac.png"
hair_dryer,5629,608,1023,59.433,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/20a68ef7fdde4a8.png"
hair_dryer,2521,932,1023,91.105,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/7ac641d80c2040d.png"
hair_dryer,4595,734,1023,71.750,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/2a152cbacd96426.png"
hair_dryer,3401,860,1023,84.066,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/8feae3ae4255455.png"
hair_dryer,1677,981,1023,95.894,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/d8934eb65c9d404.png"
hair_dryer,672,1016,1023,99.316,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/8f313b9ab3564aa.png"
hair_dryer,10415,129,1023,12.610,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/c8f0fd8896a142d.png"
hair_dryer,2153,956,1023,93.451,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/3f3d5f38aa954a4.png"
hair_dryer,1182,1001,1023,97.849,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/2400b7cf81984ea.png"
hair_dryer,1501,989,1023,96.676,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/9f4d3257e03e46a.png"
hair_dryer,2902,904,1023,88.368,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/a1dfa867085f4ec.png"
hair_dryer,4801,710,1023,69.404,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/52b8d6acaeb0404.png"
